ID_MTPWEB;CATEGORIE;NOM;QUARTIER;SOUSQUARTIER;TELEPHONE;FAX;COURRIEL;SITEWEB;STATIONNEMENT;ID_GIS_DELTA;LATITUDE;LONGITUDE;ADDR_NUMERO;ADDR_SUFFIXE;ADDR_VOIETYPE;ADDR_NOMVOIE;ADDR_COMPLEMENTAIRE;ADDR_CODEPOSTAL;ADDR_VILLE;ADDR_CEDEX;AME_ACCESSIBILITEGENERALE;AME_BOUCLEMAGNETIQUE;AME_TOILETTE;AME_ASCENSEUR;AME_PLACESTATIONNEMENT;AME_ACCESSIBILITESTATIONNEMENT;ACCES_PRECISION;ACCES_TRAM;ACCES_BUS;COMMENTAIRE;OSM_ID;OSM_TYPE;ID_ANCHOR
733;Plateaux sportifs;Plateau sportif Léo-Mallet;Mosson;;;;;;;;43.6127576661648;3.83250631926345;;;Allée;de Paris;;34080;Montpellier;;;0;;;;;;;Lignes 15, 7;;49001863;2;186
238;Plateaux sportifs;Plateau sportif Léon-Cazal;Port Marianne;;;;;;;;43.6058575;3.9056377;;;Route;de Vauguières;;34000;Montpellier;;;0;;;;;;;;;621951779;1;123
730;Plateaux sportifs;Plateau sportif LEP Léonard-de-Vinci 1 et 2;Mosson;;;;;;;;43.623633805552;3.83177626449804;;;Rue;du Professeur Blayac;;34080;Montpellier;;;0;;;;;;"Ligne 1 : Station ""Halles de la Paillade""";Lignes 6, 15;;49002198;2;276
729;Plateaux sportifs;Plateau sportif Les Escholiers de la Mosson;Mosson;;;;;;;;43.6331120223507;3.8204794668845;;;Avenue;du Biterrois;;34080;Montpellier;;;0;;;;;;Ligne 1;Ligne 15;;26723567;2;320
736;Plateaux sportifs;Plateau sportif Les Pins;Les Cévennes;;;;;;;;43.6164361312081;3.84474486763094;;;Avenue;Saint-Clément;;34000;Montpellier;;;0;;;;;;;Ligne 6;;49002286;2;210
241;Plateaux sportifs;Plateau sportif Les Troubadours;Mosson;;;;;;;;43.6399840239582;3.82014835688;;;Rue;Pierre Cardenal;;34080;Montpellier;;;0;;;;;;;ligne 15;;46540700;2;338
732;Plateaux sportifs;Plateau sportif Louisville - Heidelberg;Mosson;;;;;;;;43.6246061;3.81395545;;;Avenue;de Liège;;34080;Montpellier;;;0;;;;;;Ligne 1;Ligne 15;;46874559;2;283
731;Plateaux sportifs;Plateau sportif Marcel-Bloch;Mosson;;;;;;;;43.639505;3.8126005;;;Rue;Pierre Nicolas;;34080;Montpellier;;;0;;;;;;;Ligne 15;;595254407;1;334
246;Plateaux sportifs;Plateau sportif Mas de Tesse;Montpellier Centre;;04 67 63 53 96;;;;;;;;1473;;Rue;de Las Sorbes;;34070;Montpellier;;;0;;;;;;;;;;;376
738;Plateaux sportifs;Plateau sportif Mas Drevon;Croix d'Argent;;;;;;;;43.592123223468;3.86906606448586;;;Place;Fontjun;;34070;Montpellier;;;0;;;;;;;Ligne 27;;49499457;2;20
744;Plateaux sportifs;Plateau sportif Montpellier Village;Croix d'Argent;;;;;;;;43.5972677627727;3.83834614403761;;;Route;de Lavérune;CD5;34070;Montpellier;;;0;;;;;;;Ligne 11;;49002894;2;56
735;Plateaux sportifs;Plateau sportif Paul-Rocca;Les Cévennes;;;;;;;;43.6167258851603;3.83860246666667;;;Rue;Paul Rimbaud;;34080;Montpellier;;;0;;;;;;;Ligne 15;;49003040;2;211
251;Plateaux sportifs;Plateau sportif Paul-Valéry;Croix d'Argent;;;;;;;;43.5975482514244;3.84443753526529;;;Rue;Camille Desmoulins;;34070;Montpellier;;;0;;;;;;;ligne 11;;49499692;2;58
745;Plateaux sportifs;Plateau sportif Père Prevost;Montpellier Centre;;;;;;;;43.6188;3.88388;;;Rue;Beauséjour;;34000;Montpellier;;;0;;;;;;;Lignes 4, 6;;;;724
740;Plateaux sportifs;Plateau sportif Prés-d'Arènes;Prés d'Arènes;;;;;;;;43.595864;3.8845977;;;Impasse;de l'avenue du Maréchal-Leclerc;;34000;Montpellier;;;0;;;;;;;Ligne 12;;608373193;1;43
739;Plateaux sportifs;Plateau sportif Sabathé;Croix d'Argent;;;;;;;;43.598;3.86963;;;Avenue;Villeneuve d'Angoulème;;34070;Montpellier;;;0;;;;;;;"Ligne 5 
";;;;723
743;Plateaux sportifs;Plateau sportif Voltaire;Croix d'Argent;;;;;;;;43.5949860868364;3.86397724515687;;;Rue;Georges Brassens;;34070;Montpellier;;;0;;;;;;;"Lignes 5, 6
";;49500737;2;37
1130;Baby sitting;Pléïades Services;Montpellier Centre;;04 67 54 05 40;;;;;;;;3;;Avenue;Saint-Lazare;;34000;Montpellier;;;0;;;;;;;;;;;1014
1386;Propreté;Point de propreté Hôpitaux Facultés;Hôpitaux - Facultés;;04 67 41 37 17;;;www.montpellier-agglo.com;;;;;;;Avenue;Val de Montferrand;;34000;Montpellier;;;0;;;;;;;;;;;1229
1385;Propreté;Point de propreté Les Cévennes;Les Cévennes;;04 67 47 10 20;;;www.montpellier-agglo.com;;;;;;;Allée;de la Martelle;;34000;Montpellier;;;0;;;;;;;;;;;1228
1387;Propreté;Point de propreté Mosson;Mosson;;04 67 03 22 22;;;www.montpellier-agglo.com;;;;;;;Espace;Mosson;;34000;Montpellier;;;0;;;;;;;;;;;1230
1388;Propreté;Point de propreté Près d'Arènes;Prés d'Arènes;;04 67 58 18 38;;;www.montpellier-agglo.com;;;;;;;Boulevard;Fabre de Morlhon;;34000;Montpellier;;;0;;;;;;;;;;;1231
1071;Pôles emploi;Pôle emploi - Espace cadres;Mosson;;39 49;04 67 84 59 76;;www.apec.fr;;;;;;;Quai;Louis le Vau;Zac la Fontaine;34184;Montpellier;Cedex 4;;0;;;;;;;bus n° 15, arrêt La Fontaine;;;;971
1070;Pôles emploi;Pôle emploi - Montpellier Celleneuve;Mosson;;39 49;04 67 75 21 41;;www.anpe.fr/region/languedoc_roussillon/index.html;;;;;;;Quai;Louis le Vau;Zac la Fontaine;34184;Montpellier;Cedex 4;;0;;;;;;;bus n°15, arrêt La Fontaine;;;;970
1068;Pôles emploi;Pôle emploi - Montpellier Croix d’Argent;Croix d'Argent;;39 49;04 67 42 24 93;;www.anpe.fr/region/languedoc_roussillon/index.html;;;;;1021;;Avenue;de Toulouse;CS 25013;34076;Montpellier Cedex 3;;;0;;;;;;;bus n°6, arrêt Ronceray;;;;968
1069;Pôles emploi;Pôle emploi - Montpellier Euromédecine;Hôpitaux - Facultés;;39 49;04 67 04 50 70;;www.anpe.fr/region/languedoc_roussillon/index.html;;;;;;;Rue;de la Croix Verte;Mini parc Bât.5;34299;Montpellier;Cedex 5;;0;;;;;;;bus n°16, arrêt Antennes;;;;969
1067;Pôles emploi;Pôle emploi - Montpellier Millénaire;Port Marianne;Millénaire;39 49;04 67 20 00 77;;www.anpe.fr/region/languedoc_roussillon/index.html;;;;;1350;;Avenue;Albert Einstein;Bâtiment 3;34961;Montpellier;Cedex 2;;0;;;;;;ligne 1 : arrêt Odysseum;bus n°9 (prendre le bus place de l’Europe) - arrêt Odysseum ou Marconi;;;;967
1280;Cliniques;Polyclinique Saint-Roch;Montpellier Centre;;04 67 61 88 88;;;www.oc-sante.fr/etablissement/presentation-116.html;;39075;43.6156247288;3.86859085301;43;;Rue;du faubourg Saint-Jaumes;;34 967;Montpellier;;;0;;;;;;Ligne 1, station Stade Philippidès;"Ligne 7, arrêt Saint-Roch.
";;;;1134
1172;Ecoles d'enseignement supérieur;Polytech' Montpellier;Hôpitaux - Facultés;Hôpitaux-Facultés;04 67 14 31 60;04 67 14 45 14;scola@polytech.univ-montp2.fr;www.polytech-montpellier.fr/;;;;;;;Place;Eugène bataillon;;34095;Montpellier;;;0;;;;;;ligne 1 - arrêt: Universités;;;;;1052
554;Postes de Police municipale;Poste de police municipale Aiguelongue;Hôpitaux - Facultés;;04 67 41 41 44;;;;;00089600;43.6274081675;3.87599807346;;;Rue;des Cétoines;;34000;Montpellier;;;0;;;;;;;;;;;571
564;Postes de Police municipale;Poste de police municipale centre historique;Montpellier Centre;;04 99 61 02 72;;;;;00300600;43.6107548211;3.87718584779;28;;Rue;Foch;;34000;Montpellier;;;0;;;;;;;;;;;579
565;Postes de Police municipale;Poste de police municipale Cité Gély;Montpellier Centre;;04 67 47 48 27;;;;;1764;43.6049620792;3.85914470556;1;;Route;de Lavérune;;34000;Montpellier;;;0;;;;;;;;;;;580
559;Postes de Police municipale;Poste de police municipale Croix d'Argent;Croix d'Argent;;04 67 69 15 49;;;;;633;43.5884344758;3.86605186617;1523;;Avenue;Villeneuve d'Angoulême;;34000;Montpellier;;;0;;;;;;;;;;;575
557;Postes de Police municipale;Poste de police municipale Hauts de Massane;Mosson;;04 67 75 22 14;;;;;00225700;43.6419376543;3.81791082396;45;;Avenue;Guilhem de Poitiers;Hauts de Massane;34080;Montpellier;;;0;;;;;;;;;;;573
563;Postes de Police municipale;Poste de police municipale Hôtel de Ville;Montpellier Centre;;04 67 34 71 00;;;;;00053502;43.6092161472;3.88439980157;1;;Place;Francis Ponge;;34000;Montpellier;;;0;;;;;;;;;;;578
558;Postes de Police municipale;Poste de police municipale Petit-Bard;Les Cévennes;;04 67 45 12 20;;;;;40818;43.6153475555;3.83899507962;14;;Avenue;du Petit-Bard;;34030;Montpellier;;;0;;;;;;;;;;;574
561;Postes de Police municipale;Poste police municipale Saint-Martin;Prés d'Arènes;;04 67 58 72 26;;;;;00013200;43.5923260256;3.88445696825;1;;Rue;Jean Vachet;;34070;Montpellier;;;0;;;;;;;;;;;577
391;Etat;Préfecture de l'Hérault;Montpellier Centre;Centre historique;04 67 61 61 61;04 67 02 25 79;;www.herault.pref.gouv.fr;;;;;;;Place;des Martyrs-de-la-Résistance;;34062;Montpellier;Cedex 2;;0;;;;;;;;;;;444
888;Parcs et jardins;Promenade du Peyrou;Montpellier Centre;;;;;;;;;;;;Rue;François Franque;;34000;Montpellier;;;0;;;;;;;;;;;801
1358;Quartiers;Quartier Antigone;Montpellier Centre;Antigone;;;;;;;;;;;;;;34000;Montpellier;;;0;;;;;;;;;;;1201
254;Quillodrome;Quillodrome La Paillade;Mosson;;;;;;;;;;;;Place;Robert-Shumann;;34080;Montpellier;;;0;;;;;;;;;;;168
985;Consulats;Representation Consulaire d'Italie;Montpellier Centre;Centre historique;;04 67 42 57 92;;;;;;;14;;Descente;en Barrat;;34000;Montpellier;;;0;;;;;;;;;;;896
865;Associations;Restaurants - Relais du Cœur;Les Cévennes;Alco;04 67 40 52 37;04 67 40 74 50;;www.restosducoeur34.org;;;;;51;;Allée;de la Massane;Résidence La Pergola - Bâtiment G;34080;Montpellier;;;0;;;;;;;;;;;779
1024;Restos du Coeur;Resto du Coeur Aiguelongue;Hôpitaux - Facultés;;04 67 02 46 12;;;;;;;;675;;Rue;de Montasinos;Résidence Aiguelongue - Bât.1 - Esc.A;34090;Montpellier;;;0;;;;;;;;;;;931
1029;Restos du Coeur;Resto du Coeur Bébés centre;Montpellier Centre;;;;;;;;;;94;;Rue;Danton;;34000;Montpellier;;;0;;;;;;;;;;;936
1028;Restos du Coeur;Resto du Coeur Bébés nord;Mosson;;04 67 65 88 19;;;;;;;;241;;Avenue;du Bitterois;;34080;Montpellier;;;0;;;;;;;;;;;935
1026;Restos du Coeur;Resto du Coeur Bébés sud;Prés d'Arènes;;04 67 65 88 19;;;;;;;;370;;Rue;de Centrayrargues;Annexe maison pour tous l'Escoutaïre;34070;Montpellier;;;0;;;;;;;;;;;933
1023;Restos du Coeur;Resto du Coeur François-de-Malherbe;Montpellier Centre;;04 67 27 22 30;;;;;;;;;;Avenue;Albert Samain;Maison pour tous François-de-Malherbe;34070;Montpellier;;;0;;;;;;;;;;;930
1022;Restos du Coeur;Resto du Coeur François-Villon;Les Cévennes;;04 67 75 68 70;;;;;;;;4;;Rue;des Aconits;Annexe maison pour tous François-Villon;34080;Montpellier;;;0;;;;;;;;;;;929
362;Restos du Coeur;Resto du Cœur Georges-Brassens;Mosson;;04 67 10 89 07;;;;;;;;;;Place;Jacques Brel;Maison pour tous Georges-Brassens;34080;Montpellier;;;0;;;;;;;;;;;423
1025;Restos du Coeur;Resto du Coeur La Pompignane;Port Marianne;;04 99 58 18 39;;;;;;;;1;;Rue;Marie Durand;;34000;Montpellier;;;0;;;;;;;;;;;932
1019;Restos du Coeur;Resto du Coeur Léo-Lagrange;Mosson;;04 67 45 38 21;;;;;;;;55;;Avenue;de Bologne;Maison pour tous Léo-Lagrange;34080;Montpellier;;;0;;;;;;;;;;;926
1021;Restos du Coeur;Resto du Coeur l'Escoutaïre;Prés d'Arènes;;04 67 64 74 68;;;;;;;;370;;Rue;de Centrayrargues;Annexe maison pour tous l'Escoutaïre;34070;Montpellier;;;0;;;;;;;;;;;928
1020;Restos du Coeur;Resto du Coeur Paul Valéry;Croix d'Argent;;04 67 27 36 28;;;;;;;;115;;Rue;Danton;;34070;Montpellier;;;0;;;;;;;;;;;927
1005;Salles de spectacle et concert;Rockstore Montpellier;Montpellier Centre;Comédie;04 67 06 80 00;;;www.rockstore.fr;;;43.6061;3.88156;20;;Rue;de Verdun;;34000;Montpellier;;;0;;;;;;ligne 1, station Comédie ou Gare Saint-Roch;;;579814541;1;916
715;Galeries d'art;RP-GA lerie;Montpellier Centre;;04 67 60 22 49;;;www.rp-galeriefr.st;;;;;1;;Rue;du Bras-de-Fer;;34000;Montpellier;;;0;;;;;;;;;;;715
262;Salles de sports;Salle de boxe Jean Farre;Montpellier Centre;;04 67 69 94 51;;;;;1325;43.6055812471;3.85637936824;;;Rue;José-Maria de Heredia;;34000;Montpellier;;;0;;;;;;;ligne 11;;;;120
861;Autres contacts utiles;Salle de musculation;Hôpitaux - Facultés;Hôpitaux-Facultés;;;;;;;;;6;;Rue;Robert Koch;;34090;Montpellier;;;0;;;;;;;;;;;776
255;Salles de sports;Salle de sports Alain Achille;Montpellier Centre;;04 67 64 18 12;;;;;1315;43.6186255157;3.86915058236;1;;Place;Marcel Godechot;;34000;Montpellier;;;0;;;;;;"Tramway 1 : Station ""Saint Eloi"", La Ronde, La Navette 
";;;22991839;2;237
256;Salles de sports;Salle de sports Albert Batteux;Croix d'Argent;;;;;;;;43.5740321797568;3.85697853050606;;;Rue;François-Joseph-Gossec;;34000;Montpellier;;;0;;;;;;;;;74292321;2;75
257;Salles de sports;Salle de sports Amélie Blanchard;Montpellier Centre;;04 67 92 30 24;;;;;1318;43.6030132389;3.87324558493;;;Rue;de Bercy;;34000;Montpellier;;;0;;;;;;;"lignes 5, 6, 7, 14, 20, 26, 27
";;621950727;1;92
259;Salles de sports;Salle de sports Auguste Caulet;Montpellier Centre;;;;;;;;;;;;Rue;de Tarragone;;34000;Montpellier;;;0;;;;;;;Lignes de bus N° 12, 8;;;;378
260;Salles de sports;Salle de sports Bernard Jouanique;Les Cévennes;;;;;;;;43.62098565;3.84755445;;;Rue;Jacques Dalcroze;;34000;Montpellier;;;0;;;;;;;;;;;257
261;Salles de sports;Salle de sports Charles Rigoulot;Croix d'Argent;;04 67 69 98 90;;;;;1532;43.5972898865;3.84583446636;;;Rue;du Pas du Loup;;34000;Montpellier;;;0;;;;;;;Lignes de bus : 6,11;;;;71
263;Salles de sports;Salle de sports Isadora Duncan;Les Cévennes;;04 67 64 79 24;;;;;1320;43.6223023910;3.84197865038;;;Rue;des Avant-Monts;;34080;Montpellier;;;0;;;;;;;ligne 16;;621952959;1;263
258;Salles de sports;Salle de sports Jacques Brel;Montpellier Centre;;;;;;;;;;;;Avenue;de Naples;;34000;Montpellier;;;0;;;;;;;;;;;377
264;Salles de sports;Salle de sports La Babotte;Montpellier Centre;;04 67 92 93 44;;;;;1402;43.6051556774;3.87724420764;;;Rue;Parlier;;34000;Montpellier;;;0;;;;;;"Tramway ""station Comédie"" ou ""Gares""
";Ligne de bus n° 4, 5, 6, 7, 8, 11, 14, 15, 16;;621954368;1;112
1109;Gymnases;Salle de sports Lachenal;Les Cévennes;;;;;;;;43.6033;3.84474;;;Rue;de la Croix de Figuerolles;;34070;Montpellier;;;0;;;;;;;;;629031240;1;1001
747;Salles de sports;Salle de sports Lou Clapas;Mosson;;;;;;;1538;43.6232764605;3.81168970705;;;Avenue;de Heidelberg;;34080;Montpellier;;;0;;;;;;"Ligne 1 - Station ""Mosson";"Ligne 14, 25
";;629034134;1;273
265;Salles de sports;Salle de sports Louis Lachenal;Croix d'Argent;;04 67 45 49 90;;;;;1342;43.6033608033;3.84467142337;;;Rue;Croix de Figuerolles;;34000;Montpellier;;;0;;;;;;;"Bus N° 11
";;;;379
266;Salles de sports;Salle de sports Louis Nègre;Les Cévennes;;04 67 54 70 21;;;;;1343;43.6186315510;3.84722408543;;;Rue;Paul Rimbaud;;34080;Montpellier;;;0;;;;;;;ligne 6, La Ronde;;629039078;1;236
267;Salles de sports;Salle de sports Mireille Bessière;Montpellier Centre;;;;;;;;43.6120654772317;3.90828171897218;;;Rue;Edouard Villalonga;;34000;Montpellier;;;0;;;;;;;;;76183061;2;182
268;Salles de sports;Salle de sports Peyrou;Montpellier Centre;;04 67 63 59 53;;;;;;43,6124524;3,8703634;1;;Place;Jacques Mirouze;;34000;Montpellier;;;0;;;;;;;"Lignes de bus : N° 6, 7, 16
";;;;169
1370;salles;Salle des Rencontres;Montpellier Centre;;;;;;;;;;1;;Place;Francis Ponge;Hôtel de Ville;34000;Montpellier;;;0;;;;;;;;;;;1213
1371;salles;Salle Fernand-Pelloutier;Montpellier Centre;Antigone;;;;;;;;;;;Place;Zeus;Maison des Syndicats;34000;Montpellier;;;0;;;;;;;;;;;1214
1372;salles;Salle Guillaume-de-Nogaret;Montpellier Centre;Les Arceaux;;;;;;;;;;;Place;du Jacques Mirouze;Espace Pitot;34000;Montpellier;;;0;;;;;;;;;;;1215
1373;salles;Salle Pétrarque;Montpellier Centre;;;;;;;;;;2;;Place;Pétrarque;;34000;Montpellier;;;0;;;;;;;;;;;1216
1374;Autres lieux;Salle Polyvalente Espace Jacques 1er d'Aragon;Port Marianne;Richter;04 67 83 71 86;;;;oui;;;;117;;Rue;des Etats Généraux;Richter;34000;Montpellier;;;0;;;;;;Ligne 1 - arrêt Port Mariane;;;;;1217
1040;Salles de spectacle et concert;Salle Victoire 2;;;04 67 47 91 00;;contact@victoire.com;www.victoire2.com;;;;;;;Route;de Sète;Domaine du Mas de Grille;34430;Saint-Jean-de-Védas;;AUX_NORMES;0;;;;;;;;;;;944
1215;Associations;Samu social;Montpellier Centre;;04 67 64 50 73 et le 115;;;;;;;;1;;Rue;Colin;;34000;Montpellier;;;0;;;;;;;;;;;1080
798;Service d'accueil familial associatif;SARF du CHR;Hôpitaux - Facultés;;04 67 33 94 33;;;;;;;;191;;Avenue;du Doyen Gaston Giraud;;34090;Montpellier;;;0;;;;;;;;;;;730
1348;Crèches parentales et associatives;SARF du CHR;Hôpitaux - Facultés;Hôpitaux-Facultés;04 67 33 94 33;;;;;;;;191;;Avenue;Doyen Gaston Giraud;;34090;Montpellier;;;0;;;;;;;;;;;1196
1378;Autres multi-accueils;SARF du CHR;Hôpitaux - Facultés;Hôpitaux-Facultés;04 67 33 94 33;;;;;;;;191;;Avenue;du Doyen Gaston Giraud;;34090;Montpellier;;;0;;;;;;;;;;;1221
1380;Crèches à horaires atypiques;SARF DU CHR;Hôpitaux - Facultés;Hôpitaux-Facultés;04 67 33 94 33;;;;;;;;191;;Avenue;du Doyen Gaston Giraud;;34090;Montpellier;;;0;;;;;;;;;;;1223
1354;Autres multi-accueils;SARF du CHU;Hôpitaux - Facultés;Hôpitaux-Facultés;04 67 33 94 33;;;;;;;;191;;Avenue;du Doyen Gaston Giraud;;34090;Montpellier;;;0;;;;;;;;;;;1199
803;Relais assistantes maternelles indépendantes;Secteurs Beaux arts et Coeur de Ville - Arceaux Antigone Gare - Gambetta Figuerolles - Saint Martin Tournezy;Montpellier Centre;;04 67 15 35 33;;;;;;;;438;;Boulevard;d’Antigone;;34000;Montpellier;;;0;;;;;;;;;;;734
802;Relais assistantes maternelles indépendantes;Secteurs Mosson - Malbosc - Cévennes Alco - Celleneuve - Martelle Montpellier Village;Mosson;;04 99 77 14 94;;;;;;;;476;;Avenue;de Barcelone;;34080;Montpellier;;;0;;;;;;;;;;;733
1118;Relais assistantes maternelles indépendantes;Secteurs Pompignane Millénaire - Aiguerelles Pont Trinquat - Aiguelongue;Port Marianne;;04 99 64 22 54;;;;;;;;280;;Boulevard;Pénélope;;34070;Montpellier;;;0;;;;;;;;;;;1009
801;Relais assistantes maternelles indépendantes;Secteurs Val de Croze - Mas de Bagnères - Estanove - Croix d'Argent - Pas du Loup - Chamberte;Croix d'Argent;;04 67 27 72 19;;;;;;;;635;;Rue;Jacques Bounin;;34070;Montpellier;;;0;;;;;;;;;;;732
460;Adresses utiles;Service aux étrangers;Montpellier Centre;Centre historique;04 67 61 61 61 (stand+ 04 67 61 62 40 (serveur vocal);;;www.herault.pref.gouv.fr;Préfecture;;;;34;;Place;des Martyrs-de-la Résistance;Préfecture de l'Hérault - Bureau des étrangers;34062;Montpellier;Cedex 2;;0;;;;;;ligne 1 station Comédie;;;;;507
328;Services municipaux;Service communal d'hygiène et de santé;Montpellier Centre;Comédie;04 67 34 73 41;04 67 34 59 16;;;Antigone;TA14;;;;;Cour;du Raisin;;34064;Montpellier;2;PRATICABLE;0;;;;;; Ligne 1 Station Hôtel de Ville;;;;;390
1346;Centres d'accueil;Service d'accueil familial d'urgence;Croix d'Argent;;;;;;;;;;;;;;;34000;Montpellier;;;0;;;;;;;;;;;1195
1329;Services municipaux;Service de l'Assemblée;Montpellier Centre;;04 67 34 87 22;;;;Antigone;;;;1;;Place;Francis Ponge;;34064;Montpellier;Cedex 2;;0;;AUX_NORMES;;;;ligne 1, station Hôtel de Ville;;;;;1181
410;Services municipaux;Service de l'éducation;Montpellier Centre;Comédie;04 67 34 70 64;04 67 34 72 58;;;;;;;2;;Place;Paul Bec;Immeuble des échelles de la Ville;34000;Montpellier;;PRATICABLE;2;PRATICABLE;AUX_NORMES;;;;ligne 1, station Antigone;;;;;463
414;Services municipaux;Service de l'état civil;Montpellier Centre;;04 67 34 70 00;04 67 34 59 06;;;Polygone ou Antigone;;;;1;;Place;Francis Ponge;Hôtel de ville;34064;Montpellier;Cedex 2;AUX_NORMES;1;AUX_NORMES;AUX_NORMES;;;;ligne 1 station Hôtel de ville;;;;;465
847;Services municipaux;Service de presse;Montpellier Centre;Comédie;04 67 34 70 45;;;;Le Polygone;;;;1;;Place;Francis Ponge;Hôtel de ville;34062;Montpellier;Cedex 2;NON_ACCESSIBLE;1;AUX_NORMES;AUX_NORMES;;;;ligne 1, station Hôtel de ville;;;;;763
870;Etat;Service départemental de l'architecture et du patrimoine;Montpellier Centre;Centre historique;04 67 06 81 21;04 67 06 81 22;;;;;;;5;;Enclos;Tissié-Sarrus;;34961;Montpellier;Cedex 2;;0;;;;;;;;;;;783
415;Services municipaux;Service des affaires commerciales;Montpellier Centre;;04 67 34 73 25;04 67 34 74 45;;;Polygone ou Antigone;00053500;;;1;;Place;Francis Ponge;Hôtel de ville;34064;Montpellier;Cedex 2;AUX_NORMES;1;AUX_NORMES;AUX_NORMES;;;;ligne 1 station Hôtel de ville;;;;;466
560;Services municipaux;Service des associations;Montpellier Centre;Comédie;04 67 34 71 36;;;www.assos.montpellier.fr;;1563;43.6051151283;3.87879915816;16;;Rue;de la République;Maison de la Démocratie;34000;Montpellier;;PRATICABLE;2;AUX_NORMES;PRATICABLE;;;;Lignes 1 et 2, station Gare st Roch;;;;;576
552;Services municipaux;Service des eaux;Montpellier Centre;;04 67 34 72 03;04 67 34 59 08;;;Parking Comédie;00053500;;;1;;Place;Francis Ponge;Mairie B;34064;Montpellier;Cedex 2;AUX_NORMES;1;AUX_NORMES;AUX_NORMES;;;;ligne 1 station Hôtel de Ville;;;;;569
846;Services municipaux;Service des journaux municipaux;Montpellier Centre;Comédie;04 67 34 88 08;04 67 34 88 10;;;;;;;16;;Rue;de la République;Maison de la démocratie;34000;Montpellier;;PRATICABLE;1;AUX_NORMES;PRATICABLE;;;;ligne 1, station gare Saint-Roch;;;;;762
601;Services municipaux;Service des Maisons pour tous et de la coordination territoriale;Montpellier Centre;;04 67 34 88 00;04 67 34 88 70;;;Comédie;1563;43.6051151283;3.87879915816;16;;Rue;de la République;Maison de la Démocratie;34000;Montpellier;;PRATICABLE;2;AUX_NORMES;PRATICABLE;;;;"ligne 1 - station Gare Saint-Roch
ligne 2 - station Gare Saint-Roch";;;;;614
441;Services municipaux;Service des sports;Montpellier Centre;;04 67 34 72 73;;;;Antigone, Polygone, Triangle;;;;18;;Avenue;Frédéric Mistral;Mairie de Montpellier;34000;Montpellier;;AUX_NORMES;2;PRATICABLE;PRATICABLE;;;;"ligne 1 station Comédie
";;;;;490
869;Services municipaux;service droits des sols;Montpellier Centre;Comédie;04 67 34 74 55;;;;;;;;1;;Place;Francis Ponge;Hôtel de ville;34064;Montpellier;Cedex 2;;0;;;;;;;;;;;782
553;Services municipaux;Service enfance;Montpellier Centre;;;04 67 34 59 05;;;Antigone, Polygone, Triangle;657;43.6098322714;3.88308058403;18;;Avenue;Frédéric Mistral;;34000;Montpellier;;;0;;;;;;Ligne 1, arrêt Hôtel de ville;;;;;570
1126;Services municipaux;Service Espace Urbain Propreté;Montpellier Centre;;04 67 34 70 00;;;;Polygone;;;;1;;Place;Francis Ponge;Hôtel de Ville;34064;Montpellier Cedex 2;;;0;;;;;;Tramway : ligne 1 station Hôtel de Ville;;;;;1011
417;Services municipaux;Service Gestion prévionnelle des postes et des emplois - Recrutement;Montpellier Centre;;04.67.34.72.69;04.67.34.59.45;;;Polygone ou Antigone;;;;1;;Place;Francis Ponge;Hôtel de ville;34064;Montpellier;Cedex 2;AUX_NORMES;1;AUX_NORMES;AUX_NORMES;;;;ligne 1 station Hôtel de ville;;;;;468
1438;Services municipaux;Service Médiation;Montpellier Centre;;04 67 34 70 09;;;;;;;;;;Place;Francis Ponge;;34000;Montpellier;;;0;;;;;;;;;;;1278
1439;Services municipaux;Service Médiation;Montpellier Centre;;04 67 34 70 09;;Mission.MEDIATION@ville-montpellier.fr;;;;;;1;;Place;Francis Ponge;;34000;Montpellier;;;0;;;;;;;;;;;1279
412;Services municipaux;Service Population;Montpellier Centre;;04 67 34 71 22;04 67 34 59 94;;;Antigone ou Polygone;00053500;;;1;;Place;Francis Ponge;;34064;Montpellier;cedex 2;AUX_NORMES;1;AUX_NORMES;AUX_NORMES;;;;ligne 1 station Hôtel de ville;;;;;464
429;Services municipaux;Service réceptions protocole;Montpellier Centre;;04 67 34 71 33;;;;Polygone ou Antigone;1361;43.6093206038;3.88466191925;1;;Place;Francis Ponge;;34064;Montpellier;Cedex 2;;0;;;;;;ligne 1, station Hôtel de ville;;;;;479
416;Services municipaux;Service Vie quotidienne;Montpellier Centre;;04 67 34 71 23;04 67 34 74 45;;;Polygone ou Antigone;00053500;;;1;;Place;Francis Ponge;Hôtel de ville;34064;Montpellier;Cedex 2;AUX_NORMES;1;AUX_NORMES;AUX_NORMES;;;;ligne 1 station Hôtel de ville;;;;;467
972;Agglomération;Services funéraires de Montpellier Agglomération;Port Marianne;Grammont;04 67 22 83 83 ou 06 11 51 42 45 (24h/24);04 67 22 45 79;;www.montpellier-agglo.com;;;;;;;Avenue;Albert Einstein;Domaine de Grammont;34000;Montpellier;;;0;;;;;;;ligne 12, arrêt cimetière Saint-Lazare;;;;884
1203;Associations;Sida info service;Montpellier Centre;;04 99 13 35 70;04 99 13 35 79;montpellier@sida-info-service.org;www.sida-info-service.org/sis/actions/montpellier.php4;;;;;205;;Rue;de l'Acropole;;34000;Montpellier;;;0;;;;;;;;;;;1069
