ID_MTPWEB;CATEGORIE;NOM;QUARTIER;SOUSQUARTIER;TELEPHONE;FAX;COURRIEL;SITEWEB;STATIONNEMENT;ID_GIS_DELTA;LATITUDE;LONGITUDE;ADDR_NUMERO;ADDR_SUFFIXE;ADDR_VOIETYPE;ADDR_NOMVOIE;ADDR_COMPLEMENTAIRE;ADDR_CODEPOSTAL;ADDR_VILLE;ADDR_CEDEX;AME_ACCESSIBILITEGENERALE;AME_BOUCLEMAGNETIQUE;AME_TOILETTE;AME_ASCENSEUR;AME_PLACESTATIONNEMENT;AME_ACCESSIBILITESTATIONNEMENT;ACCES_PRECISION;ACCES_TRAM;ACCES_BUS;COMMENTAIRE;ENSAVOIRPLUS
873;Parcs et jardins;Guinguette du père Louis;Montpellier Centre;;;;;;;;;;;;Avenue du Pirée;;;34000;Montpellier;;;0;;;;;;;;<p>Promenade en barque ou aire de jeux, un endroit charmant sur les berges du Lez</p>;
188;Gymnases;Gymnase Albert Batteux;Croix d'Argent;;;;;;;;;;150;;rue François-Joseph-Gossec;;;34000;Montpellier;;;0;;;;;;;;;
1402;Gymnases;Gymnase Françoise Spinozi;Port Marianne;;04 67 15 90 35;;;;;;;;;;rue ;de la Cavalade;;34000;Montpellier;;AUX_NORMES;0;AUX_NORMES;;;;;;;"<p>Le gymnase Fran&#231;oise SPINOZI d&#233;di&#233; &#224; la pratique du sport pour les &#233;l&#232;ves du lyc&#233;e Pierre Mend&#232;s-France,&#160;est &#233;galement utilis&#233;, hors temps scolaire par les associations et les clubs sportifs Montpelli&#233;rains. Il permet, en soir&#233;e, d'accueillir les associations sportives montpelli&#233;raines et d'organiser les week-ends les rencontres de championnats notamment de hand, de volley, de basket.</p>";"<p>Au rez-de-chauss&#233;e :<br>Une grande salle multisports d'une superficie de 44 x 27 m pour une pratique des sports int&#233;rieurs (handball, le basket, volley-ball, badminton, foot, judo, danses...),<br>- des gradins d'une capacit&#233; de 114 places,<br>- des sanitaires et des vestiaires pour joueurs et arbitres adapt&#233;s aux personnes &#224; mobilit&#233; r&#233;duite,<br>- une infirmerie,<br>- un local anti dopage,<br>- une loge d'accueil,<br>- des locaux d'entretien et techniques.</p> <p>A l'&#233;tage :<br>- Une salle d'expression libre, dojo, de 17x17 m, permettant notamment la pratique de sports de combats,<br>- des vestiaires,<br>- des locaux de rangement &#224; mat&#233;riels et d'entretien.</p>"
539;Gymnases;Gymnase Lou-Clapas;Mosson;;;;;;;;;;;;Avenue ;de Heildelberg;;34000;Montpellier;;;0;;;;;;;;"<p>L'implantation du gymnase Lou-Clapas &#224; la Mosson permet de diversifier et completer l'offre sportive du quartier, par la GRS notamment.</p> <p>Equipement g&#233;r&#233; par <a id=""310"" href=""#"" title=""Montpellier Agglom&#233;ration"" typelien=""LienExterne"">Montpellier Agglom&#233;ration</a>.</p>";
202;Gymnases;Gymnase Paul-Rocca;Les Cévennes;;;;;;;1345;;;;;Avenue Paul-Rimbaud;;;34080;Montpellier;;;0;;;;;;;"""La Ronde"" ";<h5>Clubs sportifs et disciplines</h5><ul><li>Montpellier Basket Club (04 67 59 91 34)</li><li>AS Police Volley (04 99 13 55 71)</li><li>MUC Basket (04 99 58 35 35)</li><li>MUC Handball (04 67 79 13 25)</li><li>Étudiants Calédoniens Omnisports (04 67 75 62 31) </li></ul><h5><br /> <br />Horaires</h5><ul><li>dans la journée : écoles</li><li>18h - 22h : clubs </li></ul><p>Dans tous les cas, une demande de créneaux devra être faite auprès du service des Sports.<br /> </p><h5> <br />Tarifs</h5><ul><li>Gratuit pour les écoles primaires et clubs sportifs.</li><li>Sous convention pour les collèges et les lycées. </li></ul>;
838;Sociétés d'HLM;Hérault habitat;Les Cévennes;Alco;04 67 84 75 00;;;;;;;;100;;rue de l'Oasis;;;34080;Montpellier;;;0;;;;;;;;Hérault habitat est l'opérateur du Département pour gérer 276 résidences (8 608 familles sur 90 communes), 20 foyers pour personnes âgées et des centres d'hébergement pour personnes handicapées, des garages et des locaux commerciaux. <br /><br />Il participe aussi à l'aménagement d'équipement public.</font />;
1138;Autres contacts utiles;Hérault Sport;Hôpitaux - Facultés;Hôpitaux-Facultés;04 67 54 82 00;04 67 54 82 99;info@heraultsport.fr;www.heraultsport.fr;;;;;;;747, avenue des Apothicaires;;Parc Euromédecine - BP 24389;34196;Montpellier;Cedex 5;;0;;;;;;;;<p>Outil d’animation sportive à l’échelon du territoire héraultais, cette association 1901 fonctionne sur le principe de l’action concertée et de la co-gestion.<br />Forte de la pluralité exprimée par ses composantes, c’est le lieu d’un étroit partenariat établi avec le mouvement sportif fédéral – qui est majoritaire – et éducatif. Elle a pour mission essentielle de contribuer au soutien de bénévolat sportif et des enseignants des collèges et des écoles sur tout le territoire héraultais. Les Services de l’Etat prennent part également à son développement.<br />Membre de la Fédération Nationale des Offices Municipaux des Sports, forte de plus d’un millier de structures territoriales affiliées au plan national, « Hérault Sport » s’inscrit pleinement dans la logique de cogestion propre au schéma général du sport français, à la fois élément essentiel de démocratie participative et d’intervention de proximité au quotidien.</p>;
531;Musées;Hôtel de Cabrières Sabatier d'Espeyran;Montpellier Centre;Comédie;04 67 14 83 00;;;;;;;;6 bis;;rue Montpelliéret;;;34000;Montpellier;;;0;;;;;;;;<p>Visites guidées proposées par le musée Fabre  </p>;
381;Galeries d'art;Iconoscope;Montpellier Centre;;06 20 36 57 47 - 04 67 63 03 84;;iconoscope@wanadoo.fr;www.iconoscope.fr;;;;;25,;;rue du Faubourg du Courreau;rue du Faubourg du Courreau;;34000;Montpellier;;PRATICABLE;0;PRATICABLE;;;;;;;;
1163;Ecoles d'enseignement supérieur;IDRAC;Mosson;;04 67 52 04 66;04 67 52 13 88;info@idracmontpellier.com;www.idrac-montpellier.com/;;;;;499;;rue de la Croix Verte;;Parc Euromédecine;34196;Montpellier;cedex 5;;0;;;;;;;;<p> BTS MUC, com. international, NRC, assistant de gestion pour PME et PMI.</p><p>Formation classique ou en alternance</p>;
1341;Métiers Petite Enfance;IFSI école d'infirmière de Montpellier;Croix d'Argent;;04 67 33 88 45;04 67 33 88 36;cfph-ifsi@chu-montpellier.fr;;;;;;1146;;avenue ;Père Soulas;;34295;Montpellier;5;;0;;;;;;;;;
1342;Métiers Petite Enfance;IFSI école infirmière de Castelnau Le Lez;;;04 67 13 89 35;04 67 13 89 36;ifsi.doc@wanadoo.fr;education.118000.fr/v_castelnau-le-lez_34/c_social-et-paramedical-enseignement/e_ecole-d-infirmieres-de-l-hospitalisation-privee_0467138935_C0001293540;;;;;55;;avenue ;Clément Ader;;34174;Castelnau le Lez;;;0;;;;;;;;;
1432;Don d'organes;INFO DON 34;;;04 67 59 75 11 ;;infodon34@laposte.net;;;;;;;;Chemin ;du Poulaillon;;34730 ;St-Vincent de Barbeyrargues;;;0;;;;;;;;<p>INFO DON 34 : Mr Vaneckaute Christian</p> <p>04 67 59 75 11</p>;
1289;Centres de recherche;Institut agronomique méditerranéen de Montpellier (IAMM);Hôpitaux - Facultés;;04 67 04 60 00;04 67 54 25 27;iamm@iamm.fr;www.iamm.fr;;;;;3191;;route de Mende;;;34093;Montpellier;cedex 5;;0;;;;;;;;L'Institut agronomique méditerranéen de Montpellier participe activement à l'existence d'un système euroméditerranéen d'enseignement supérieur et de recherche.;
964;Etat;Institut Bouisson-Bertrand;Hôpitaux - Facultés;;04 99 77 01 48;;;;;;;;778;;rue de la Croix-Verte;;Parc Euromédecine;34090;Montpellier;;;0;;;;;;;;;
1364;Universités;Institut de botanique;Montpellier Centre;Centre historique;;;;;;;;;163;;Rue Auguste Broussonnet;;;34090;Montpellier;;;0;;;;;;;;Propriété de l'Université Montpellier II, c'est à la fin du 19ème siècle (1889) que l''institut de Botanique de la Faculté de Sciences est construite derrière le jardin des plantes ...;
1139;Ecoles d'enseignement supérieur;Institut de Formation en soins infirmiers (IFSI);Hôpitaux - Facultés;;04 67 33 88 44;;;www.touslesifsi.info/ifsi-montpellier.html;;;;;1146;;av P. Soulas;;;34000;Montpellier;;;0;;;;;;;ligne 7 _ Celleneuve - La Martelle/Les Bouisses;<p> </p>;
1164;Ecoles d'enseignement supérieur;Institut de Formation Juridique et Economique (IFJE);Montpellier Centre;;04 67 60 45 22;;;;;;;;20;;rue du Carré du Roi;;;34000;Montpellier;;;0;;;;;;;;<p> Préparation aux examens de la faculté de droit et de Sc. Po</p><p>préparation aux concours d'entrée: ENM, CAPA, Sc. Po et écoles de journalisme</p>;
1365;Autres lieux;Institut Maïmonide Universitaire Euro-Méditerranéen;Montpellier Centre;;04 67 02 70 11;;institut.maimonide@cegetel.net;www.maimonide-institut.com/;;;;;1;;rue de la Barralerie;;;34000;Montpellier;;;0;;;;;;;;<p>Ouverture et permanence du lundi au vendredi</p>;
1076;Région;Institut national de la propriété industrielle (Inpi);Montpellier Centre;Antigone;04 67 85 74 64 + 06 60 69 51 33;;;www.inpi.fr;;;;;3;;place Paul Bec;;Locaux de la Drire;34000;Montpellier;;;0;;;;;;ligne 1, station Antigone;;"<p class=""AccueilTitre"">Agence régionale</p><ul><li>Chargé de mission : Michaël Touche<br />Consultation sur rendez-vous uniquement</li></ul><p></p><ul><li>Pas de réception de dépôts</li></ul>";
1165;Ecoles d'enseignement supérieur;Institut Rabelais;Montpellier Centre;Gares;04 67 10 57 66;04.67.65.99.04;;www.institut-rabelais.net/;;;;;36-38;;rue des Aiguereles;;;34000;Montpellier;;;0;;;;;;Ligne 2 - Arrêt: Place Carnot;;<p> BTS MUC, assurance, tourisme AGTL, assistant de gestion</p><p>Formation classique ou alternance</p>;
1140;Ecoles d'enseignement supérieur;Institut régional du travail social (IRTS);Les Cévennes;La Martelle;04 67 07 02 30;04 67 47 28 46;IRTSMTP@irts-lr.fr;www.irts-lr.fr/;;;;;1011;;rue du pont de Lavérune;;;34077;MONTPELLIER;CEDEX 3;;0;;;;;;;ligne 7, ligne 11, la ronde;<p> </p>;
1430;Cliniques;Institut Saint-Pierre;;;;;;www.institut-st-pierre.com/;;;;;371;;avenue;de l'Eveché de Maguelone;;34250;Palavas-les-flots;;;0;;;;;;;;"<p>H&#244;pital d'enfants</p>";
1156;Ecoles d'enseignement supérieur;Institut Supérieur de Communication (ISCOM);Mosson;;04 67 10 57 74;04 67 52 33 30;catherine.clair@cie-formation.com;www. iscom.fr;;;;;1702;;rue de Saint Priest Parc Euromédecine;;Euromédecine;34097;Montpellier;5;;0;;;;;;;;<p> Communication des entreprises, publicité, relations publiques, relation presse, événementiel, communication globale</p><p>Bac+2, Bac+3, Bac+4, Communication internationale</p>;
1166;Ecoles d'enseignement supérieur;IPESUD;Les Cévennes;Alco;04 67 54 72 20;;contact@ipesud.com;;;;;;81;;Rue Marius Carrieu;;Le Parc du Belvédère - Bât D;34080;Montpellier;;;0;;;;;;;"ligne 6
La ronde";<p> Préparations médicales, para-médicales et sociales, enseignement, mise à niveau scientifique. </p>;
1167;Ecoles d'enseignement supérieur;IPESUD Arts appliqués;Mosson;;04 67 54 31 61;04 67 54 23 61;;www.ipesudartsappliques.com/;;;;;81;;rue Marcus Carrieu;;Parc du Belvedaire - Bat D;34080;montpellier;;;0;;;;;;;"Ligne 6
La ronde";<p> Classe de mise à niveau en arts appliqués, BTS desing d'espace, BTS communication visuelle</p>;
876;Parcs et jardins;Jardin archéologique;Montpellier Centre;;;;;;;;;;;;rue du faubourg de Nîmes;;;34000;Montpellier;;;0;;;;;;;;<p>Au pied du Corum, ce jardin met en scène les superbes vestiges moyenâgeux des remparts de la ville. </p>;
766;Jardins d'enfants;Jardin d’enfants Les Boutons d’Or (municipal);Montpellier Centre;;;;;;;;;;42;;avenue St-Lazare;;;34000;Montpellier;;;0;;;;;;;;<p> </p>;
790;Jardins d'enfants;Jardin d’enfants Les Lutins (associatif);Port Marianne;;04 67 20 26 00;;;;;;;;1025;;rue Henri Becquerel;;Parc Club du Millénaire, bât 5;34000;Montpellier;;;0;;;;;;;;<ul><li> Jardin d'enfants associatif</li></ul><p>à partir de 18 mois</font /></p>;
791;Jardins d'enfants;Jardin d’éveil franco-anglais Le Petit Home (associatif);Montpellier Centre;;04 67 04 18 18;;;;;;;;55;;avenue d’Assas;;;34000;Montpellier;;;0;;;;;;;;<ul><li> Jardin d'enfants privé</li></ul>;
874;Parcs et jardins;Jardin de la Canourgue;Montpellier Centre;;;;;;;;;;;;rue Sainte Croix;;;34000;Montpellier;;;0;;;;;;;;<p>Joli jardin de buis à la française réaménagé récemment, on peut également y admirer la Fontaine des Licornes qui est inscrite à l'inventaire des monuments historiques.</p>;
1046;Jardins partagés;Jardin de la Cavalerie;Montpellier Centre;Les Beaux-Arts;04 67 72 61 83;;;;;;;;;;rue de la Cavalerie;;;34000;Montpellier;;;0;;;;;;;;"<p>Renseignements : <a id=""TPL_ANNUAIRE"" title=""Maison pour tous Frédéric-Chopin"" href=""#"" ancre=""314"" typelien=""LienTemplate"">Maison pour tous Frédéric-Chopin</a></p>";
954;Parcs et jardins;Jardin de la Pépinière;Prés d'Arènes;;;;;;;;;;418;;rue de Centrayrargues;;;34070;Montpellier;;;0;;;;;;;;<p>Aménagé en 1983 sur le site des anciennes pépinières municipales, ce parc de plus d’un hectare se compose d’une vaste pelouse et d’une spacieuse aire de jeux pour les petits</p>;
1050;Jardins partagés;Jardin de la résidence de la Pompignane;Port Marianne;La Pompignane;04 67 02 48 52;;;;;;;;;;.;;;34000;Montpellier;;;0;;;;;;;;"<p>Renseignements : <a id=""TPL_ANNUAIRE"" title=""Maison de quartier Pierre-Azéma"" href=""#"" typelien=""LienTemplate"" ancre=""322"">Maison de quartier Pierre-Azéma</a> </p>";
1335;Jardins d'enfants;Jardin d'enfants Sur les Ailes des Lutins (associatif);Les Cévennes;;04 67 54 31 58;;;;;;;;1;;rue de la Goélette;;Mas de Neuville;34000;Montpellier;;;0;;;;;;;;<p> </p>;
875;Parcs et jardins;Jardin des Plantes;Montpellier Centre;;;;;;;;;;1;;Boulevard Henri IV;;;34000;Montpellier;;;0;;;;;;;;<p>Créé en 1593 sous Henri IV, c'est le plus ancien jardin botanique en France. Pierre Richer de Belleval, premier directeur du jardin y présenta les premières collections. Les plus grands botanistes sont venus étudier dans ses allées. Aujourd'hui ce grand jardin conserve sa fonction scientifique, mais il offre également un cadre de verdure romantique incomparable pour tous les visiteurs.</p>;
1129;Parcs et jardins;Jardin du Champ de Mars;Montpellier Centre;;;;;;;;;;;;Esplanade du Champ de Mars;;;34000;Montpellier;;;0;;;;;;Ligne 1 - arrêt Comédie;;<p> Situé au coeur de la ville, le Champ de Mars constitue une des richesses végétales des Montpelliérains.</p><p>Ouvert au public depuis 1900, le parc d'une superficie de 35 000 m2, fut aménagé par le célèbre architecte paysagiste de la fin du 19ème siècle, Edouard André (1840-1911) (Parc Montsouris, Parc des Buttes Chaumont à Paris).</p><p>Allées curvilignes, pièce d'eau centrale, cascade prouvent la conception classique de ce jardin. On y retrouve l'atmosphère du début du siècle où le jardin a pour fonction essentielle, la promenade et la découverte des éléments qui composent le parc : présence de l'eau, végétations recherchées...</p><p>Depuis plusieurs années, la ville de Montpellier a consenti un effort important pour la bonne conservation de ce parc, un des fleurons du patrimoine végétal</p>;
877;Parcs et jardins;Jardin Hôtel de Sully;Montpellier Centre;;;;;;;;;;;;Descente En Barrat;;;34000;Montpellier;;;0;;;;;;;;<p>Un jardin intime avec une terrasse qui surplombe les quartiers est de Montpellier</p>;
651;Fontaines;Jet d'eau du Lez;Montpellier Centre;;;;;;;;;;;;Avenue;du Pirée;;34000;Montpellier;;;0;;;;;;;;"<ul> <li>Historique</li> </ul> <p>Cr&#233;&#233; en 1988</p>";
812;Lieux de rencontre parents / enfants;Jouons en ludothèques;Les Cévennes;;04 67 69 00 81;;;;;;;;74;;rue Danton;;Cité Paul Valéry;34070;Montpellier;;;0;;;;;;;;<p> </p>;
1004;Salles de spectacle et concert;Kawa Théâtre;Montpellier Centre;Gambetta;04 67 58 15 45;;;www.kawatheatre.com;;;;;18;;rue Fouques;;;34000;Montpellier;;;0;;;;;;;;"<p class=""AccueilTitre"">Théâtre comique</p><p>Une salle de spectacle dédiée à l’humour ! </p><p>Marie Jo, Bertrand et Tony vous souhaite la bienvenue au Kawa théâtre dans une ambiance conviviale et chaleureuse. Le Kawa théâtre est un lieu unique en son genre, composé d’un accueil avec bar où vous pourrez vous rafraîchir et vous détendre en attendant le spectacle, et d’une salle de 150 places divisées en gradins et chaises avec tables, où vous sera servi une restauration légère, si vous le souhaitez, avant ou après le spectacle . </p><p>Spectacles d'humour du jeudi au dimanche à 19h et 21h.</p>";
1238;Salles de spectacle et concert;Kawa théâtre;Croix d'Argent;;04 67 58 15 45;;contact@kawatheatre.com;www.kawatheatre.com/;;;;;18;;rue Fouques;;;34000;Montpellier;;;0;;;;;;Tram ligne 2 Arrêt Nouveau Saint-Roch (remonter le boulevard Berthelot);Bus 6 ou 7 Arrêt Berthelot ;<p>Enfin à Montpellier une salle de spectacle dédiée à l’humour !<br />Marie Jo, Bertrand et Tony vous souhaitent la bienvenue au KAWA THEATRE dans une ambiance conviviale et chaleureuse.<br />Le kawa théâtre est un lieu unique en son genre, composé d’un accueil avec bar où vous pourrez vous rafraîchir et vous détendre en attendant le spectacle, et d’une salle de 200 places divisées en gradins et chaises avec tables, où vous sera servie une restauration légère, si vous le souhaitez, après le spectacle du 21h.</p>;
1377;Autres lieux;Kiosque Bosc;Montpellier Centre;Comédie;;;;;;;;;;;Esplanade Charles De Gaulle;;;34000;Montpellier;;;0;;;;;;;;;
811;Lieux de rencontre parents / enfants;L’école des Parents et des Educateurs;Mosson;;04 67 03 43 58;;;;;;;;410;;avenue de Barcelone;;;34080;Montpellier;;;0;;;;;;;;<ul><li>Centre social CAF</li></ul>;
1132;Crèches parentales et associatives;La Belle Journée;Croix d'Argent;;04 67 69 94 93;;;;;;;;124;;Place de Chine -;236 Rue de Cheng Du;;34000;MONTPELLIER;;;0;;;;;;;;;
1055;Salles de spectacle et concert;La Chapelle Gely;Montpellier Centre;Figuerolles;04 67 42 08 95              ;04 67 64 07 54;music-events@cegetel.net;www.lachapelle-gely.com;;;;;170;;rue ;Joachim-du-Bellay;;34070;Montpellier;;;0;;;;;;;;"<p>L&#8217;association Music Events est install&#233;e depuis 2001 &#224; la Chapelle de la R&#233;surrection, dans la cit&#233; G&#233;ly, territoire a forte population gitane. <br>Elle y d&#233;veloppe de nombreuses activit&#233;s artistiques telle que la diffusion, la r&#233;sidence d&#8217;artistes, la recherche et la cr&#233;ation.</p> <p>Music Events La Chapelle tisse des liens privil&#233;gi&#233;s avec les habitants du quartier mais &#233;galement avec le public de la r&#233;gion. Une id&#233;e sous tend cette relation : le brassage de population avec le moteur artistique comme moyen de transcender les clivages.</p>";"<p><strong>L'&#233;quipe de la Chapelle :<br></strong>Direction : Etienne Schwarcz<br>Administration : Peggy Pirouelle, Souma&#239;la Koly<br>Communication,Cr&#233;ation Graphique : Sandrine Herpet<br>M&#233;diateur territorial : Patrick Annex<br>Technique : Juan Carlos Medrano, Bruno Rey<br>Contact : Tel : 04 67 42 08 95 Fax : 04 67 64 07 54<br>Email : music-events@cegetel.net<br>www.lachapelle-gely.com</p>"
1259;Postes de Police municipale;La fourrière municipale;Prés d'Arènes;;04 67 06 10 55;04 67 06 10 54;servicefourrieremontpellier@wanadoo.fr;;;;;;690;;Bd Jacques Fabre de Morlhon;;;34000;Montpellier;;;0;;;;;;;;<p>Le service de la fourrière dépend de la Police municipale de Montpellier. <br />Votre véhicule peut être enlevé par le service de la fourrière en cas de stationnement gênant ou abusif de plus de 7 jours. <br />Pour récupérer votre véhicule, il faut vous munir de votre carte grise, de l’attestation d'assurance et de votre permis de conduire. <br /><br />Horaires d'ouverture : de 7h à 20h </p>;
1340;Crèches municipales;La Petite Sirène;Hôpitaux - Facultés;;04 67 10 48 00;;;;;;;;115;;Avenue de Fès;;;34080;Montpellier;;;0;;;;;;;;;
670;Salles de spectacle et concert;La Vista - Théâtre de la Méditerranée;Montpellier Centre;Gambetta;04 67 58 90 90;04 67 58 91 58;;theatrelavista.free.fr;;;;;42;;rue Adam-de-Crapone;;;34000;Montpellier;;;0;;;;;;;ligne n° 11, arrêt Craponne;Parking Gambetta;
919;Parcs et jardins;Lac des Garrigues;Mosson;;;;;;;;;;;;Avenue de Naples;;;34080;Montpellier;;;0;;;;;;;;<p> Situé au coeur du quartier, ce lac a été équipé d’une base nautique. Il constitue aujourd’hui une bienfaisante oasis de fraîcheur. Un boisement naturel de 9 ha encadre la retenue d’eau et propose un parcours de santé.</p>;
1002;Lieux de rencontre parents / enfants;L'aile et la Plume;Prés d'Arènes;Tournezy;;;;;;00089800;;;;;Place de Tibériade;;Maison de quartier Jean-Pierre-Caillens;34070;Montpellier;;;0;;;;;;;;"<p class=""AccueilTitre"">Horaires d'accueil</p><ul><li>lundi de 14h à 18h</li><li>jeudi de 9h à 12h </li></ul>";
1332;Lieux d'accès multimédia;LAM Hauts de Massane - Association UNIS'ONS;Mosson;;04 67 10 06 79;04 67 40 50 62;uni-sons@wanadoo.fr;lam34.org/wakka.php?wiki=LamUnisons;;;;;475;;avenue du Comté de Nice;;;34080;Montpellier;;;0;;;;;;;;<p> </p>;
1032;Lieux d'accès multimédia;LAM La Paillade - Association CASSIOPEE;Mosson;;04 67 72 82 82;04 67 03 09 33;lam.paillade@wanadoo.fr;cassiopee-association.blogspot.com;;;;;410;;avenue de Barcelone;;Centre social CAF (1er étage);34080;Montpellier;;;0;;;;;;;;<p> </p>;
1333;Lieux d'accès multimédia;LAM La Paillade - Association GFEN;Mosson;;04 67 79 09 47;04 67 79 09 47;gfen.34@wanadoo.fr;lam34.org/wakka.php?wiki=LamGfen;;;;;314-320;;Le grand Mail;;;34080;Montpellier;;;0;;;;;;;;;
1330;Lieux d'accès multimédia;LAM Montpellier Alco - Association AETE;Les Cévennes;;04 67 10 80 77;04 67 10 87 93;aete.psd@wanadoo.fr;lam34.org/wakka.php?wiki=LamAete;;;;;710;;rue d'Alco;;Les bureaux de passy I - Bat A;34080;Montpellier;;;0;;;;;;;;<p> </p>;
1031;Lieux d'accès multimédia;LAM Montpellier Alco - Association NOUAS;Les Cévennes;;04 67 10 02 17;04 67 03 45 07;contact@nouas.org;www.nouas.org;;;;;720;;rue d’ Alco;;;34080;Montpellier;;;0;;;;;;;;<p> </p>;
1033;Lieux d'accès multimédia;LAM Montpellier centre;Montpellier Centre;;04 67 79 95 95;04 67 79 08 98;lieu.ressources.mcv@free.fr;lam34.org/wakka.php?wiki=LamLieuRessourcesCentre;;;;;38;;rue Proudhon;;;34090;Montpellier;;;0;;;;;;;;<p> </p>;
1034;Lieux d'accès multimédia;LAM Montpellier-Cévennes - Association ACLE;Les Cévennes;;04 67 63 86 44;;assoacle@wanadoo.fr;lam34.org/wakka.php?wiki=LamAcle;;;;;921;;avenue Louis Ravas;;Maison de quartier Jean-Pierre Chabrol;34080;MONTPELLIER;;;0;;;;;;;;<p> </p>;
1035;Lieux d'accès multimédia;LAM Montpellier-Draparnaud - Lieu Ressources Montpellier nord-ouest;Montpellier Centre;;04 67 92 43 33;04 67 92 11 37;lieu-ressources-no@wanadoo.fr;lam34.org/wakka.php?wiki=LamLieuRessources;;;;;15;;rue Jacques-Draparnaud;;;34000;Montpellier;;;0;;;;;;;;<p> </p>;
1036;Lieux d'accès multimédia;LAM Montpellier-Les Beaux Arts - Association E3JD;Montpellier Centre;;04 67 54 31 98;04 67 54 37 75;e3jd@wanadoo.fr;www.e3jd.fr;;;;;6;;boulevard Louis Blanc;;Association E3JD;34000;Montpellier;;;0;;;;;;;;<p> </p>;
1037;Lieux d'accès multimédia;LAM Montpellier-Rondelet - IFAD Institut;Montpellier Centre;;04 99 13 30 50;04 99 13 30 60;ifadmtp@wanadoo.fr;ifadinst.free.fr;;;;;18;;avenue de Maurin;;IFAD Montpellier-Rondelet;34000;Montpellier;;;0;;;;;;;;<p> </p>;
1239;Salles de spectacle et concert;L'Antirouille;Montpellier Centre;;04 67 06 51 68;;;www.anti-rouille.org;;;;;12;;rue Anatole France;;;34000;Montpellier;;;0;;;;;;;;L'Antirouille, petite salle qui compte près de 150 places, est un écrin accueillant et chaleureux. Musique, théâtre, danse, chanson ou humour, toutes les formes de spectacle s'y côtoient. Mais ce qui rend le lieu unique, c'est son esprit, à mi-chemin entre deux ambiances : l'Antirouille n'est ni vraiment un café-théâtre ni seulement un bar à concerts. L'espace joue en réalité sur le mélange de deux formes authentiques : c'est un bar traditionnel et une véritable scène. En plus de la programmation foisonnante, des soirées à thèmes et des projections de courts métrages y sont parfois organisées. En plein centre de Montpellier, c'est le rendez-vous de tous les étudiants. Toujours en mouvement, l'ambiance y est souvent chaude, voire effervescente.;
1240;Autres lieux;Le Baloard;Montpellier Centre;;04 67 79 36 68;04 67 79 65 53;com@baloard.com;www.baloard.com/;;;;;21;;Boulevard Louis Blanc;;;34000;Montpellier;;;0;;;;;;Tram : Louis Blanc (L1) ou Corum (L1 et L2) /// ;;<p>Le Baloard est un établissement hybride qui réunit un restaurant, une galerie d’Art et une salle de spectacle.</p><p>La salle de spectacle convient à toute forme légère de spectacle. Son caractère intimiste sert aussi bien d’illustres inconnus désirant se tester que les artistes reconnus préférant les petites jauges. Nous accueillons tout type de spectacles en nous efforçant de privilégier la qualité et la diversité.</p>;
807;Lieux de rencontre parents / enfants;Le Baobab - avenue de Barcelone;Mosson;;04 67 75 36 93;;;;;;;;410;;avenue de Barcelone;;;34080;Montpellier;;;0;;;;;;;;<ul><li>Centre Social CAF</li><li>Jeudi de 14h à 17h</li></ul>;
1119;Lieux de rencontre parents / enfants;Le Baobab - Avenue de Saint Maur;Montpellier Centre;;04 67 79 26 03;;;;;;;;594;;Avenue de Saint Maur;;;34000;Montpellier;;;0;;;;;;;;<p> </p>;
808;Lieux de rencontre parents / enfants;Le Baobab - place du Nombre d'Or;Montpellier Centre;;04 67 64 86 15;;;;;;;;10-12;;place du Nombre d’Or;;;34000;Montpellier;;;0;;;;;;;;<ul><li>Locaux de l’ADRA</li><li>Mardi de 14h à 17h</li></ul>;
805;Lieux de rencontre parents / enfants;Le Baobab - rue Brueys;Montpellier Centre;;04 67 79 26 03;;;;;;;;1 bis;;rue Brueys;;;34000;Montpellier;;;0;;;;;;;;<p> </p>;
806;Lieux de rencontre parents / enfants;Le Baobab - rue Louis Aragon;Croix d'Argent;;04 67 27 43 92;;;;;;;;191;;rue Louis Aragon;;HLM Croix d’Argent;34070;Montpellier;;;0;;;;;;;;<ul><li> Vendredi de 14h30 à 17h30</li></ul>;
809;Lieux de rencontre parents / enfants;Le Baobab La Ruche - rue des Abeilles;Montpellier Centre;;04 67 79 26 03;;;;;;;;11;;rue des Abeilles;;;34090;Montpellier;;;0;;;;;;;;<ul><li>Jeudi de 14h à 17h</li></ul>;
1080;Adresses utiles;Le club de la presse;Montpellier Centre;Antigone;04 67 65 39 09;04 67 64 59 40;contact@clubpresse.org;www.clubpresse.org;;;;;1;;place du Nombre d'Or;;;34000;Montpellier;;;0;;;;;;;;"<p class=""AccueilTitre"">Club de la Presse de Montpellier - Hérault - Languedoc-Roussillon</p><p>Fondé en 1984, le club vient de fêter ses 20 ans.<br />Fort de son expérience, il s’affiche comme le lieu de rencontre, de débat et de solidarité pour les personnes travaillant dans le monde du journalisme et de la communication.<br />Un simple but : mieux se connaître, mieux appréhender les pratiques de chacun des métiers, pour mieux travailler ensemble à servir l’information. Tous les médias de la région sont représentés au Club ainsi que de nombreuses institutions et entreprises régionales, également présentes par le biais de leurs responsables de communication. Tous contribuent à la vitalité du Club. </p><ul><li>Ouvert du lundi au vendredi, de 10h à 17h, sans interruption</li></ul>";
