"Exercice","I_F","D_R","Nature","Sous-fontion","Montant","Libellé nature","Libellé fonction"
2010,"F",1,6188,64,1000,"AUTRES FRAIS DIVERS","CRECHES ET GARDERIES"
2010,"F",1,6188,820,"843,18","AUTRES FRAIS DIVERS","SERVICES COMMUNS"
2010,"F",1,6188,822,"2426,68","AUTRES FRAIS DIVERS","VOIRIE COMMUNALE ET ROUTES"
2010,"F",1,6188,823,"52879,84","AUTRES FRAIS DIVERS","ESPACES VERTS URBAINS"
2010,"F",1,6188,824,"8259,58","AUTRES FRAIS DIVERS","AUTRES OPERATIONS D'AMENAGEMENT URBAIN"
2010,"F",1,6188,90,"214581,89","AUTRES FRAIS DIVERS","INTERVENTIONS ECONOMIQUES"
2010,"F",1,6218,20,"22219,18","AUTRE PERSONNEL EXTERIEUR","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2010,"F",1,6218,30,"36099,12","AUTRE PERSONNEL EXTERIEUR","SERVICES COMMUNS"
2010,"F",1,6218,323,"9062,08","AUTRE PERSONNEL EXTERIEUR","ARCHIVES"
2010,"F",1,6225,20,11251,"INDEMNITES AU COMPTABLE ET AUX REGISSEURS","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2010,"F",1,6226,20,81730,"HONORAIRES","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2010,"F",1,6226,48,"7504,22","HONORAIRES","AUTRES ACTIONS DE COOPERATION DECENTRALISEE"
2010,"F",1,6226,251,"10363,91","HONORAIRES","HEBERGEMENT ET RESTAURATION SCOLAIRE"
2010,"F",1,6226,30,320,"HONORAIRES","SERVICES COMMUNS"
2010,"F",1,6226,422,"2811,96","HONORAIRES","AUTRES ACTIVITES POUR LES JEUNES"
2010,"F",1,6226,520,21210,"HONORAIRES","SERVICES COMMUNS"
2010,"F",1,6226,814,"58199,67","HONORAIRES","ECLAIRAGE PUBLIC"
2010,"F",1,6226,820,"30373,93","HONORAIRES","SERVICES COMMUNS"
2010,"F",1,6226,822,"9498,64","HONORAIRES","VOIRIE COMMUNALE ET ROUTES"
2010,"F",1,6226,823,"27774,81","HONORAIRES","ESPACES VERTS URBAINS"
2010,"F",1,6226,824,"864,66","HONORAIRES","AUTRES OPERATIONS D'AMENAGEMENT URBAIN"
2010,"F",1,6226,90,"38212,2","HONORAIRES","INTERVENTIONS ECONOMIQUES"
2010,"F",1,6226,91,"2870,4","HONORAIRES","FOIRES ET MARCHES"
2010,"F",1,6227,20,"371556,61","FRAIS D'ACTE ET DE CONTENTIEUX","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2010,"F",1,6227,212,"2850,1","FRAIS D'ACTE ET DE CONTENTIEUX","ECOLES PRIMAIRES"
2010,"F",1,6227,422,"1191,03","FRAIS D'ACTE ET DE CONTENTIEUX","AUTRES ACTIVITES POUR LES JEUNES"
2010,"F",1,6227,64,"371,16","FRAIS D'ACTE ET DE CONTENTIEUX","CRECHES ET GARDERIES"
2010,"F",1,6227,820,"27189,71","FRAIS D'ACTE ET DE CONTENTIEUX","SERVICES COMMUNS"
2010,"F",1,6227,91,"1489,99","FRAIS D'ACTE ET DE CONTENTIEUX","FOIRES ET MARCHES"
2010,"F",1,6228,64,"3555,92","DIVERS","CRECHES ET GARDERIES"
2010,"F",1,6228,816,"2424,16","DIVERS","AUTRES RESEAUX ET SERVICES DIVERS"
2010,"F",1,6228,823,"19077,18","DIVERS","ESPACES VERTS URBAINS"
2010,"F",1,6231,20,"155143,15","ANNONCES ET INSERTIONS","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2010,"F",1,6231,23,"851336,05","ANNONCES ET INSERTIONS","INFORMATION, COMMUNICATION, PUBLICITE"
2010,"F",1,6231,26,"496,34","ANNONCES ET INSERTIONS","CIMETIERES ET POMPES FUNEBRES"
2010,"F",1,6231,12,1500,"ANNONCES ET INSERTIONS","HYGIENE ET SALUBRITE PUBLIQUE"
2010,"F",1,6231,212,10570,"ANNONCES ET INSERTIONS","ECOLES PRIMAIRES"
2010,"F",1,6231,251,"1433,25","ANNONCES ET INSERTIONS","HEBERGEMENT ET RESTAURATION SCOLAIRE"
2010,"F",1,6231,30,"28826,14","ANNONCES ET INSERTIONS","SERVICES COMMUNS"
2010,"F",1,6231,422,"5434,61","ANNONCES ET INSERTIONS","AUTRES ACTIVITES POUR LES JEUNES"
2010,"F",1,6231,520,"65627,85","ANNONCES ET INSERTIONS","SERVICES COMMUNS"
2010,"F",1,6231,64,"3966,84","ANNONCES ET INSERTIONS","CRECHES ET GARDERIES"
2010,"F",1,6231,813,"9643,79","ANNONCES ET INSERTIONS","PROPRETE URBAINE"
2010,"F",1,6231,814,"939,25","ANNONCES ET INSERTIONS","ECLAIRAGE PUBLIC"
2010,"F",1,6231,816,"4075,46","ANNONCES ET INSERTIONS","AUTRES RESEAUX ET SERVICES DIVERS"
2010,"F",1,6231,820,"31495,73","ANNONCES ET INSERTIONS","SERVICES COMMUNS"
2010,"F",1,6231,821,"3741,03","ANNONCES ET INSERTIONS","EQUIPEMENTS DE VOIRIE"
2010,"F",1,6231,822,936,"ANNONCES ET INSERTIONS","VOIRIE COMMUNALE ET ROUTES"
2010,"F",1,6231,823,"20696,64","ANNONCES ET INSERTIONS","ESPACES VERTS URBAINS"
2010,"F",1,6231,824,"3318,16","ANNONCES ET INSERTIONS","AUTRES OPERATIONS D'AMENAGEMENT URBAIN"
2010,"F",1,6231,91,"10711,77","ANNONCES ET INSERTIONS","FOIRES ET MARCHES"
2010,"F",1,6232,20,"68283,1","FETES ET CEREMONIES","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2010,"F",1,6232,23,"43333,09","FETES ET CEREMONIES","INFORMATION, COMMUNICATION, PUBLICITE"
2010,"F",1,6232,24,"237544,59","FETES ET CEREMONIES","FETES ET CEREMONIES"
2010,"F",1,6232,48,"157027,32","FETES ET CEREMONIES","AUTRES ACTIONS DE COOPERATION DECENTRALISEE"
2010,"F",1,6232,251,"2260,44","FETES ET CEREMONIES","HEBERGEMENT ET RESTAURATION SCOLAIRE"
2010,"F",1,6232,30,"212622,66","FETES ET CEREMONIES","SERVICES COMMUNS"
2010,"F",1,6232,40,"11133,16","FETES ET CEREMONIES","SERVICES COMMUNS"
2010,"F",1,6232,415,"54720,02","FETES ET CEREMONIES","MANIFESTATIONS SPORTIVES"
2010,"F",1,6232,421,"992,92","FETES ET CEREMONIES","CENTRES DE LOISIRS"
2010,"F",1,6232,422,"5583,75","FETES ET CEREMONIES","AUTRES ACTIVITES POUR LES JEUNES"
2010,"F",1,6232,520,14595,"FETES ET CEREMONIES","SERVICES COMMUNS"
2010,"F",1,6232,90,"124341,14","FETES ET CEREMONIES","INTERVENTIONS ECONOMIQUES"
2010,"F",1,6232,91,"3425,12","FETES ET CEREMONIES","FOIRES ET MARCHES"
2010,"F",1,6233,23,"216818,28","FOIRES ET EXPOSITIONS","INFORMATION, COMMUNICATION, PUBLICITE"
2010,"F",1,6233,48,7176,"FOIRES ET EXPOSITIONS","AUTRES ACTIONS DE COOPERATION DECENTRALISEE"
2010,"F",1,6233,212,"1865,82","FOIRES ET EXPOSITIONS","ECOLES PRIMAIRES"
2010,"F",1,6233,30,"92470,19","FOIRES ET EXPOSITIONS","SERVICES COMMUNS"
2010,"F",1,6233,323,"34103,74","FOIRES ET EXPOSITIONS","ARCHIVES"
2010,"F",1,6233,40,"35858,36","FOIRES ET EXPOSITIONS","SERVICES COMMUNS"
2010,"F",1,6233,520,"214733,28","FOIRES ET EXPOSITIONS","SERVICES COMMUNS"
2010,"F",1,6233,823,"51719,82","FOIRES ET EXPOSITIONS","ESPACES VERTS URBAINS"
2010,"F",1,6233,90,"131751,01","FOIRES ET EXPOSITIONS","INTERVENTIONS ECONOMIQUES"
2010,"F",1,6233,91,"254436,04","FOIRES ET EXPOSITIONS","FOIRES ET MARCHES"
2010,"F",1,6236,20,"22313,59","CATALOGUES ET IMPRIMES","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2010,"F",1,6236,22,"959,19","CATALOGUES ET IMPRIMES","ADMINISTRATION GENERALE DE L'ETAT"
2010,"F",1,6236,23,"71784,51","CATALOGUES ET IMPRIMES","INFORMATION, COMMUNICATION, PUBLICITE"
2010,"F",1,6236,112,"47734,81","CATALOGUES ET IMPRIMES","POLICE MUNICIPALE"
2010,"F",1,6236,251,"18973,35","CATALOGUES ET IMPRIMES","HEBERGEMENT ET RESTAURATION SCOLAIRE"
2010,"F",1,6236,30,"34492,65","CATALOGUES ET IMPRIMES","SERVICES COMMUNS"
2010,"F",1,6236,323,"2992,15","CATALOGUES ET IMPRIMES","ARCHIVES"
2010,"F",1,6236,40,"6904,51","CATALOGUES ET IMPRIMES","SERVICES COMMUNS"
2010,"F",1,6236,415,"2332,2","CATALOGUES ET IMPRIMES","MANIFESTATIONS SPORTIVES"
2010,"F",1,6236,422,"10998,71","CATALOGUES ET IMPRIMES","AUTRES ACTIVITES POUR LES JEUNES"
2010,"F",1,6236,520,"53304,98","CATALOGUES ET IMPRIMES","SERVICES COMMUNS"
2010,"F",1,6236,820,"12022,07","CATALOGUES ET IMPRIMES","SERVICES COMMUNS"
2010,"F",1,6236,823,"14397,76","CATALOGUES ET IMPRIMES","ESPACES VERTS URBAINS"
2010,"F",1,6236,824,"3561,8","CATALOGUES ET IMPRIMES","AUTRES OPERATIONS D'AMENAGEMENT URBAIN"
2010,"F",1,6236,90,"10000,41","CATALOGUES ET IMPRIMES","INTERVENTIONS ECONOMIQUES"
2010,"F",1,6237,20,"10241,43","PUBLICATIONS","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2010,"F",1,6237,23,"677875,77","PUBLICATIONS","INFORMATION, COMMUNICATION, PUBLICITE"
2010,"F",1,6237,48,"3742,55","PUBLICATIONS","AUTRES ACTIONS DE COOPERATION DECENTRALISEE"
2010,"F",1,6237,30,"30282,84","PUBLICATIONS","SERVICES COMMUNS"
2010,"F",1,6237,40,"210077,29","PUBLICATIONS","SERVICES COMMUNS"
2010,"F",1,6238,20,"246015,26","DIVERS","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2010,"F",1,6238,23,"4538,65","DIVERS","INFORMATION, COMMUNICATION, PUBLICITE"
2010,"F",1,6238,26,2850,"DIVERS","CIMETIERES ET POMPES FUNEBRES"
2010,"F",1,6238,48,"19620,12","DIVERS","AUTRES ACTIONS DE COOPERATION DECENTRALISEE"
2010,"F",1,6238,251,"21892,48","DIVERS","HEBERGEMENT ET RESTAURATION SCOLAIRE"
2010,"F",1,6238,30,"554962,45","DIVERS","SERVICES COMMUNS"
2010,"F",1,6238,323,"974,74","DIVERS","ARCHIVES"
2010,"F",1,6238,40,7840,"DIVERS","SERVICES COMMUNS"
2010,"F",1,6238,415,"16958,88","DIVERS","MANIFESTATIONS SPORTIVES"
2010,"F",1,6238,421,"25296,27","DIVERS","CENTRES DE LOISIRS"
2010,"F",1,6238,422,"76976,04","DIVERS","AUTRES ACTIVITES POUR LES JEUNES"
2010,"F",1,6238,520,"9103,81","DIVERS","SERVICES COMMUNS"
2010,"F",1,6238,64,"9552,36","DIVERS","CRECHES ET GARDERIES"
2010,"F",1,6238,822,"696,97","DIVERS","VOIRIE COMMUNALE ET ROUTES"
2010,"F",1,6238,823,"48645,6","DIVERS","ESPACES VERTS URBAINS"
2010,"F",1,6238,824,"10471,65","DIVERS","AUTRES OPERATIONS D'AMENAGEMENT URBAIN"
2010,"F",1,6238,91,"481986,38","DIVERS","FOIRES ET MARCHES"
2010,"F",1,6241,20,"4736,16","TRANSPORT DE BIENS","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2010,"F",1,6241,48,"5807,45","TRANSPORT DE BIENS","AUTRES ACTIONS DE COOPERATION DECENTRALISEE"
2010,"F",1,6241,211,"4115,56","TRANSPORT DE BIENS","ECOLES MATERNELLES"
2010,"F",1,6241,212,"3747,07","TRANSPORT DE BIENS","ECOLES PRIMAIRES"
2010,"F",1,6241,30,"14705,39","TRANSPORT DE BIENS","SERVICES COMMUNS"
2010,"F",1,6244,20,"8963,82","TRANSPORTS ADMINISTRATIFS","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2010,"F",1,6244,24,836,"TRANSPORTS ADMINISTRATIFS","FETES ET CEREMONIES"
2010,"F",1,6244,48,"275,08","TRANSPORTS ADMINISTRATIFS","AUTRES ACTIONS DE COOPERATION DECENTRALISEE"
2010,"F",1,6244,422,750,"TRANSPORTS ADMINISTRATIFS","AUTRES ACTIVITES POUR LES JEUNES"
2010,"F",1,6244,520,"1722,8","TRANSPORTS ADMINISTRATIFS","SERVICES COMMUNS"
2010,"F",1,6244,820,"164,45","TRANSPORTS ADMINISTRATIFS","SERVICES COMMUNS"
2010,"F",1,6244,823,"63,22","TRANSPORTS ADMINISTRATIFS","ESPACES VERTS URBAINS"
2010,"F",1,6244,824,"325,93","TRANSPORTS ADMINISTRATIFS","AUTRES OPERATIONS D'AMENAGEMENT URBAIN"
2010,"F",1,6247,48,"6807,5","TRANSPORT COLLECTIF","AUTRES ACTIONS DE COOPERATION DECENTRALISEE"
2010,"F",1,6247,211,"2523,5","TRANSPORT COLLECTIF","ECOLES MATERNELLES"
2010,"F",1,6247,212,30499,"TRANSPORT COLLECTIF","ECOLES PRIMAIRES"
2010,"F",1,6247,251,1008,"TRANSPORT COLLECTIF","HEBERGEMENT ET RESTAURATION SCOLAIRE"
2010,"F",1,6247,415,"19174,1","TRANSPORT COLLECTIF","MANIFESTATIONS SPORTIVES"
2010,"F",1,6247,421,"26055,08","TRANSPORT COLLECTIF","CENTRES DE LOISIRS"
2010,"F",1,6251,20,"24166,79","VOYAGES ET DEPLACEMENTS","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2010,"F",1,6251,48,"82349,09","VOYAGES ET DEPLACEMENTS","AUTRES ACTIONS DE COOPERATION DECENTRALISEE"
2010,"F",1,6255,20,"13623,36","FRAIS DE DEMENAGEMENT","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2010,"F",1,6256,20,"89825,51","MISSIONS","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2010,"F",1,6256,48,"10671,77","MISSIONS","AUTRES ACTIONS DE COOPERATION DECENTRALISEE"
2010,"F",1,6257,20,"1435,47","RECEPTIONS","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2010,"F",1,6257,30,"35533,71","RECEPTIONS","SERVICES COMMUNS"
2010,"F",1,6257,422,780,"RECEPTIONS","AUTRES ACTIVITES POUR LES JEUNES"
2010,"F",1,6257,520,3336,"RECEPTIONS","SERVICES COMMUNS"
2010,"F",1,6261,20,353852,"FRAIS D'AFFRANCHISSEMENT","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2010,"F",1,6261,22,"350,6","FRAIS D'AFFRANCHISSEMENT","ADMINISTRATION GENERALE DE L'ETAT"
2010,"F",1,6261,48,"343,96","FRAIS D'AFFRANCHISSEMENT","AUTRES ACTIONS DE COOPERATION DECENTRALISEE"
2010,"F",1,6261,823,"137,56","FRAIS D'AFFRANCHISSEMENT","ESPACES VERTS URBAINS"
2010,"F",1,6262,20,392906,"FRAIS DE TELECOMMUNICATIONS","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2010,"F",1,6262,22,"11667,03","FRAIS DE TELECOMMUNICATIONS","ADMINISTRATION GENERALE DE L'ETAT"
2010,"F",1,6262,24,"657,16","FRAIS DE TELECOMMUNICATIONS","FETES ET CEREMONIES"
2010,"F",1,6262,112,"60834,63","FRAIS DE TELECOMMUNICATIONS","POLICE MUNICIPALE"
2010,"F",1,6262,12,32,"FRAIS DE TELECOMMUNICATIONS","HYGIENE ET SALUBRITE PUBLIQUE"
2010,"F",1,6262,211,"84843,35","FRAIS DE TELECOMMUNICATIONS","ECOLES MATERNELLES"
2010,"F",1,6262,213,"26488,34","FRAIS DE TELECOMMUNICATIONS","CLASSES REGROUPEES"
2010,"F",1,6262,251,"15730,38","FRAIS DE TELECOMMUNICATIONS","HEBERGEMENT ET RESTAURATION SCOLAIRE"
2010,"F",1,6262,30,"602,02","FRAIS DE TELECOMMUNICATIONS","SERVICES COMMUNS"
2010,"F",1,6262,323,"37,51","FRAIS DE TELECOMMUNICATIONS","ARCHIVES"
2010,"F",1,6262,33,"2225,34","FRAIS DE TELECOMMUNICATIONS","ACTION CULTURELLE"
2010,"F",1,6262,412,"19153,68","FRAIS DE TELECOMMUNICATIONS","STADES"
2010,"F",1,6262,421,"65,13","FRAIS DE TELECOMMUNICATIONS","CENTRES DE LOISIRS"
2010,"F",1,6262,422,"4924,2","FRAIS DE TELECOMMUNICATIONS","AUTRES ACTIVITES POUR LES JEUNES"
2010,"F",1,6262,64,"17921,67","FRAIS DE TELECOMMUNICATIONS","CRECHES ET GARDERIES"
2010,"F",1,6262,814,"64,01","FRAIS DE TELECOMMUNICATIONS","ECLAIRAGE PUBLIC"
2010,"F",1,6262,816,"674,97","FRAIS DE TELECOMMUNICATIONS","AUTRES RESEAUX ET SERVICES DIVERS"
2010,"F",1,6262,821,"8139,44","FRAIS DE TELECOMMUNICATIONS","EQUIPEMENTS DE VOIRIE"
2010,"F",1,6262,822,"96,01","FRAIS DE TELECOMMUNICATIONS","VOIRIE COMMUNALE ET ROUTES"
2010,"F",1,6262,823,"13944,22","FRAIS DE TELECOMMUNICATIONS","ESPACES VERTS URBAINS"
2010,"F",1,6262,824,"1331,93","FRAIS DE TELECOMMUNICATIONS","AUTRES OPERATIONS D'AMENAGEMENT URBAIN"
2010,"F",1,6262,91,"261,22","FRAIS DE TELECOMMUNICATIONS","FOIRES ET MARCHES"
2010,"F",1,627,20,"513,28","SERVICES BANCAIRES ET ASSIMILES","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2010,"F",1,627,26,"81,67","SERVICES BANCAIRES ET ASSIMILES","CIMETIERES ET POMPES FUNEBRES"
2010,"F",1,627,48,15,"SERVICES BANCAIRES ET ASSIMILES","AUTRES ACTIONS DE COOPERATION DECENTRALISEE"
2010,"F",1,627,112,"732,87","SERVICES BANCAIRES ET ASSIMILES","POLICE MUNICIPALE"
2010,"F",1,627,251,"5491,09","SERVICES BANCAIRES ET ASSIMILES","HEBERGEMENT ET RESTAURATION SCOLAIRE"
2010,"F",1,627,64,"7861,08","SERVICES BANCAIRES ET ASSIMILES","CRECHES ET GARDERIES"
2010,"F",1,627,823,"2091,64","SERVICES BANCAIRES ET ASSIMILES","ESPACES VERTS URBAINS"
2010,"F",1,6281,20,"238469,03","CONCOURS DIVERS (COTISATIONS)","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2010,"F",1,6281,23,920,"CONCOURS DIVERS (COTISATIONS)","INFORMATION, COMMUNICATION, PUBLICITE"
2010,"F",1,6282,20,"61085,21","FRAIS DE GARDIENNAGE","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2010,"F",1,6282,22,"358,79","FRAIS DE GARDIENNAGE","ADMINISTRATION GENERALE DE L'ETAT"
2010,"F",1,6282,24,"10373,38","FRAIS DE GARDIENNAGE","FETES ET CEREMONIES"
2010,"F",1,6282,112,"54399,23","FRAIS DE GARDIENNAGE","POLICE MUNICIPALE"
2010,"F",1,6282,211,"23072,59","FRAIS DE GARDIENNAGE","ECOLES MATERNELLES"
2010,"F",1,6282,212,"20972,03","FRAIS DE GARDIENNAGE","ECOLES PRIMAIRES"
2010,"F",1,6282,251,"270,29","FRAIS DE GARDIENNAGE","HEBERGEMENT ET RESTAURATION SCOLAIRE"
2010,"F",1,6282,30,"12879,73","FRAIS DE GARDIENNAGE","SERVICES COMMUNS"
2010,"F",1,6282,323,"11451,94","FRAIS DE GARDIENNAGE","ARCHIVES"
2010,"F",1,6282,411,"8133,49","FRAIS DE GARDIENNAGE","SALLES DE SPORT, GYMNASES"
2010,"F",1,6282,421,"40,66","FRAIS DE GARDIENNAGE","CENTRES DE LOISIRS"
2010,"F",1,6282,422,"9420,87","FRAIS DE GARDIENNAGE","AUTRES ACTIVITES POUR LES JEUNES"
2010,"F",1,6282,520,"7116,24","FRAIS DE GARDIENNAGE","SERVICES COMMUNS"
2010,"F",1,6282,64,"5825,09","FRAIS DE GARDIENNAGE","CRECHES ET GARDERIES"
2010,"F",1,6282,814,"401,85","FRAIS DE GARDIENNAGE","ECLAIRAGE PUBLIC"
2010,"F",1,6282,823,"306825,79","FRAIS DE GARDIENNAGE","ESPACES VERTS URBAINS"
2010,"F",1,6282,824,"277,47","FRAIS DE GARDIENNAGE","AUTRES OPERATIONS D'AMENAGEMENT URBAIN"
2010,"F",1,6282,90,"6458,4","FRAIS DE GARDIENNAGE","INTERVENTIONS ECONOMIQUES"
2010,"F",1,6282,91,"213316,04","FRAIS DE GARDIENNAGE","FOIRES ET MARCHES"
2010,"F",1,6283,20,"88539,68","FRAIS DE NETTOYAGE DES LOCAUX","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2010,"F",1,6283,211,"1179,02","FRAIS DE NETTOYAGE DES LOCAUX","ECOLES MATERNELLES"
2010,"F",1,6283,212,"622,88","FRAIS DE NETTOYAGE DES LOCAUX","ECOLES PRIMAIRES"
2010,"F",1,6283,251,5980,"FRAIS DE NETTOYAGE DES LOCAUX","HEBERGEMENT ET RESTAURATION SCOLAIRE"
2010,"F",1,6283,30,"15730,25","FRAIS DE NETTOYAGE DES LOCAUX","SERVICES COMMUNS"
2010,"F",1,6283,422,"394,68","FRAIS DE NETTOYAGE DES LOCAUX","AUTRES ACTIVITES POUR LES JEUNES"
2010,"F",1,6283,91,"79353,8","FRAIS DE NETTOYAGE DES LOCAUX","FOIRES ET MARCHES"
2010,"F",1,62848,813,"541031,36","REDEVANCES AUTRES PRESTATIONS","PROPRETE URBAINE"
2010,"F",1,62878,20,"268274,62","REMBOURSEMENT DE FRAIS A D'AUTRES ORGANISMES","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2010,"F",1,62878,26,125009,"REMBOURSEMENT DE FRAIS A D'AUTRES ORGANISMES","CIMETIERES ET POMPES FUNEBRES"
2010,"F",1,62878,212,"407,95","REMBOURSEMENT DE FRAIS A D'AUTRES ORGANISMES","ECOLES PRIMAIRES"
2010,"F",1,62878,30,"292503,33","REMBOURSEMENT DE FRAIS A D'AUTRES ORGANISMES","SERVICES COMMUNS"
2010,"F",1,62878,323,"74339,43","REMBOURSEMENT DE FRAIS A D'AUTRES ORGANISMES","ARCHIVES"
2010,"F",1,62878,64,"305,78","REMBOURSEMENT DE FRAIS A D'AUTRES ORGANISMES","CRECHES ET GARDERIES"
2010,"F",1,6288,20,"34444,8","AUTRES","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2010,"F",1,6288,415,268,"AUTRES","MANIFESTATIONS SPORTIVES"
2010,"F",1,6288,823,"11507,84","AUTRES","ESPACES VERTS URBAINS"
2010,"F",1,6288,91,"324,12","AUTRES","FOIRES ET MARCHES"
2010,"F",1,6331,20,"208922,41","VERSEMENT DE TRANSPORT","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2010,"F",1,6331,21,"13174,55","VERSEMENT DE TRANSPORT","ASSEMBLEE LOCALE"
2010,"F",1,6331,22,"35473,77","VERSEMENT DE TRANSPORT","ADMINISTRATION GENERALE DE L'ETAT"
2010,"F",1,6331,23,"15770,86","VERSEMENT DE TRANSPORT","INFORMATION, COMMUNICATION, PUBLICITE"
2010,"F",1,6331,24,"14170,13","VERSEMENT DE TRANSPORT","FETES ET CEREMONIES"
2010,"F",1,6331,48,"4671,9","VERSEMENT DE TRANSPORT","AUTRES ACTIONS DE COOPERATION DECENTRALISEE"
2010,"F",1,6331,112,"64875,51","VERSEMENT DE TRANSPORT","POLICE MUNICIPALE"
2010,"F",1,6331,12,"9132,09","VERSEMENT DE TRANSPORT","HYGIENE ET SALUBRITE PUBLIQUE"
2010,"F",1,6331,211,"100431,26","VERSEMENT DE TRANSPORT","ECOLES MATERNELLES"
2010,"F",1,6331,212,"231708,21","VERSEMENT DE TRANSPORT","ECOLES PRIMAIRES"
2010,"F",1,6331,251,"30396,38","VERSEMENT DE TRANSPORT","HEBERGEMENT ET RESTAURATION SCOLAIRE"
2010,"F",1,6331,30,"10539,32","VERSEMENT DE TRANSPORT","SERVICES COMMUNS"
2010,"F",1,6331,312,"4168,57","VERSEMENT DE TRANSPORT","ARTS PLASTIQUES ET AUTRES ACTIVITES ARTISTIQUES"
2010,"F",1,6331,323,"9025,51","VERSEMENT DE TRANSPORT","ARCHIVES"
2010,"F",1,6331,40,"7470,53","VERSEMENT DE TRANSPORT","SERVICES COMMUNS"
2010,"F",1,6331,411,"15238,88","VERSEMENT DE TRANSPORT","SALLES DE SPORT, GYMNASES"
2010,"F",1,6331,412,"24150,49","VERSEMENT DE TRANSPORT","STADES"
2010,"F",1,6331,421,"3634,2","VERSEMENT DE TRANSPORT","CENTRES DE LOISIRS"
2010,"F",1,6331,422,"30213,04","VERSEMENT DE TRANSPORT","AUTRES ACTIVITES POUR LES JEUNES"
2010,"F",1,6331,64,"213877,33","VERSEMENT DE TRANSPORT","CRECHES ET GARDERIES"
2010,"F",1,6331,810,"1845,07","VERSEMENT DE TRANSPORT","SERVICES COMMUNS"
2010,"F",1,6331,814,"8431,23","VERSEMENT DE TRANSPORT","ECLAIRAGE PUBLIC"
2010,"F",1,6331,816,"5518,7","VERSEMENT DE TRANSPORT","AUTRES RESEAUX ET SERVICES DIVERS"
2010,"F",1,6331,820,"29716,2","VERSEMENT DE TRANSPORT","SERVICES COMMUNS"
2010,"F",1,6331,821,"15229,9","VERSEMENT DE TRANSPORT","EQUIPEMENTS DE VOIRIE"
2010,"F",1,6331,822,"81331,46","VERSEMENT DE TRANSPORT","VOIRIE COMMUNALE ET ROUTES"
2010,"F",1,6331,823,"90213,84","VERSEMENT DE TRANSPORT","ESPACES VERTS URBAINS"
2010,"F",1,6331,824,"3670,2","VERSEMENT DE TRANSPORT","AUTRES OPERATIONS D'AMENAGEMENT URBAIN"
2010,"F",1,6331,91,"12345,88","VERSEMENT DE TRANSPORT","FOIRES ET MARCHES"
2010,"F",1,6336,20,"660112,05","COTISATIONS AU CNFPT ET AU CIG","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2010,"F",1,63512,20,"936930,68","TAXES FONCIERES","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2010,"F",1,6353,20,394,"IMPOTS INDIRECTS","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2010,"F",1,6355,20,4880,"TAXES ET IMPOTS SUR LES VEHICULES","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2010,"F",1,637,,82707,"AUTRES IMPOTS TAXES ET VERSTS ASSIMILES (AUTRES ORGANISMES)",
2010,"F",1,637,20,"16794,63","AUTRES IMPOTS TAXES ET VERSTS ASSIMILES (AUTRES ORGANISMES)","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2010,"F",1,637,23,"4444,65","AUTRES IMPOTS TAXES ET VERSTS ASSIMILES (AUTRES ORGANISMES)","INFORMATION, COMMUNICATION, PUBLICITE"
2010,"F",1,637,24,1729,"AUTRES IMPOTS TAXES ET VERSTS ASSIMILES (AUTRES ORGANISMES)","FETES ET CEREMONIES"
2010,"F",1,637,30,"2941,84","AUTRES IMPOTS TAXES ET VERSTS ASSIMILES (AUTRES ORGANISMES)","SERVICES COMMUNS"
2010,"F",1,637,323,"64,43","AUTRES IMPOTS TAXES ET VERSTS ASSIMILES (AUTRES ORGANISMES)","ARCHIVES"
2010,"F",1,637,40,12369,"AUTRES IMPOTS TAXES ET VERSTS ASSIMILES (AUTRES ORGANISMES)","SERVICES COMMUNS"
